f1,f2,f3,f4,f5,ax,ay,az,posture,label
1095.8,271.0,498.7,3366.0,239.0,-1578.8,-3033.2,-15558.8,A,
1093.1,270.0,498.8,3367.0,239.6,-1572.8,-2972.4,-15565.2,A,
1091.6,271.1,498.6,3367.7,239.4,-1593.6,-2934.0,-15544.0,A,
1091.2,271.2,498.0,3367.8,239.1,-1608.0,-2876.0,-15602.4,A,
1091.9,271.2,498.1,3368.1,239.0,-1683.2,-2780.0,-15577.2,A,
1093.2,271.2,497.6,3367.8,238.7,-1734.8,-2704.0,-15549.6,A,
1095.5,271.4,497.5,3367.7,238.7,-1750.0,-2587.6,-15548.8,A,
1096.7,271.2,497.4,3366.9,238.7,-1771.6,-2530.4,-15536.8,A,
1096.9,270.6,497.5,3366.7,238.0,-1750.8,-2460.8,-15590.4,A,
1097.1,270.7,498.5,3366.5,237.3,-1725.6,-2369.6,-15586.4,A,
1096.6,270.2,498.5,3366.0,237.3,-1767.6,-2310.0,-15578.0,A,
1098.1,269.1,496.5,3365.0,237.0,-1764.4,-2246.8,-15593.2,A,
1097.3,269.6,496.7,3364.3,237.1,-1801.6,-2198.4,-15582.0,A,
1098.2,269.9,497.0,3364.8,235.5,-1789.2,-2107.6,-15574.0,A,
1097.7,269.5,496.7,3365.1,236.5,-1779.2,-2058.8,-15548.8,A,
1097.9,269.5,496.7,3365.4,236.8,-1776.0,-1954.8,-15593.2,A,
1096.6,269.8,496.8,3365.3,236.9,-1790.8,-1893.6,-15593.2,A,
1096.8,269.7,496.5,3366.6,236.7,-1805.6,-1804.4,-15638.0,A,
1096.1,270.3,496.6,3366.8,237.3,-1809.2,-1711.6,-15631.2,A,
1097.1,269.3,496.8,3366.3,238.2,-1819.6,-1680.8,-15634.0,A,
1096.0,266.0,497.1,3366.8,238.2,-1794.8,-1653.2,-15664.8,A,
1095.3,267.0,499.0,3367.1,238.8,-1790.4,-1666.8,-15684.4,A,
1096.3,266.5,498.7,3367.5,242.8,-1734.0,-1673.6,-15750.4,A,
1096.6,266.5,498.5,3367.2,244.4,-1713.2,-1723.6,-15763.6,A,
1096.8,266.9,498.6,3366.8,243.3,-1671.6,-1789.2,-15866.0,A,
1096.6,266.4,498.5,3365.9,243.3,-1654.8,-1824.4,-15902.0,A,
1097.1,265.9,498.6,3365.5,243.2,-1658.4,-1914.0,-15932.4,A,
1097.6,266.2,498.8,3364.6,243.4,-1638.0,-1984.8,-15973.6,A,
1096.6,265.3,498.9,3365.2,243.4,-1632.8,-2030.8,-15955.2,A,
1095.5,266.2,498.2,3365.0,243.4,-1647.2,-2114.0,-15926.0,A,
1097.9,270.0,499.1,3357.7,243.4,-1643.6,-2154.4,-15906.8,A,
1097.6,270.0,499.6,3358.3,243.4,-1670.0,-2218.8,-15853.2,A,
1098.4,270.0,499.7,3358.5,239.3,-1710.0,-2253.2,-15800.0,A,
1097.4,270.1,499.7,3358.8,239.6,-1761.2,-2345.2,-15749.6,A,
1097.2,270.4,499.8,3359.6,240.3,-1787.6,-2322.4,-15667.2,A,
1096.8,269.8,499.9,3360.2,236.5,-1801.6,-2348.4,-15597.6,A,
1096.9,269.3,500.1,3361.6,236.3,-1802.8,-2333.6,-15562.4,A,
1096.6,269.7,500.1,3361.4,236.2,-1811.6,-2322.4,-15513.6,A,
1098.7,270.3,501.2,3360.8,236.3,-1809.6,-2356.8,-15516.8,A,
1099.3,269.1,501.2,3361.3,236.3,-1821.2,-2388.4,-15528.0,A,
1098.7,268.9,500.1,3367.9,236.4,-1827.6,-2397.6,-15508.0,A,
1098.2,268.8,499.6,3367.3,236.4,-1828.4,-2403.6,-15524.4,A,
1096.7,269.2,500.3,3367.0,237.7,-1811.2,-2418.4,-15531.6,A,
1097.2,269.1,500.2,3366.6,238.0,-1794.4,-2395.2,-15540.0,A,
1097.3,268.5,500.5,3367.3,237.5,-1788.0,-2389.2,-15542.4,A,
1097.5,267.3,500.4,3366.8,241.1,-1798.0,-2405.6,-15569.6,A,
1096.3,271.6,500.2,3366.0,240.8,-1814.8,-2454.4,-15587.2,A,
1096.8,270.2,500.6,3365.7,241.0,-1842.8,-2491.6,-15582.0,A,
1095.8,270.0,499.2,3366.2,240.0,-1872.8,-2517.6,-15574.8,A,
1104.4,270.6,498.8,3366.3,240.0,-1870.4,-2488.8,-15576.0,A,
1104.8,270.7,498.5,3366.0,240.3,-1881.6,-2498.0,-15597.2,A,
1105.2,270.5,498.6,3366.5,240.0,-1877.2,-2494.4,-15589.6,A,
1106.0,269.7,497.9,3366.4,238.6,-1902.4,-2472.4,-15562.0,A,
1105.3,269.9,497.8,3366.2,237.9,-1896.4,-2458.4,-15604.0,A,
1105.5,270.0,497.0,3365.7,237.9,-1904.8,-2480.8,-15623.6,A,
1105.9,272.7,497.5,3367.1,237.9,-1901.6,-2478.4,-15625.6,A,
1106.9,268.8,497.9,3366.9,238.2,-1886.4,-2440.8,-15628.0,A,
1106.9,269.8,496.9,3368.0,238.0,-1872.0,-2435.6,-15662.0,A,
1106.6,261.1,497.2,3368.1,239.0,-1846.0,-2424.4,-15683.2,A,
1097.9,261.8,494.6,3368.1,239.0,-1851.6,-2470.4,-15665.2,A,
1097.1,260.9,494.8,3368.6,240.6,-1888.4,-2521.2,-15616.8,A,
1097.0,261.0,495.3,3368.5,241.5,-1941.6,-2517.6,-15586.8,A,
1097.5,261.7,495.3,3368.9,241.9,-1992.0,-2566.4,-15547.2,A,
1097.3,262.0,495.3,3369.5,241.9,-2014.0,-2547.2,-15518.0,A,
1097.6,262.0,495.7,3368.3,242.0,-2003.2,-2486.4,-15505.2,A,
1098.8,263.2,495.6,3367.8,242.2,-1990.8,-2414.4,-15526.8,A,
1098.1,261.7,494.8,3368.6,242.2,-1988.4,-2379.6,-15577.2,A,
1097.7,261.8,495.0,3366.3,242.4,-1988.8,-2302.0,-15611.6,A,
1097.9,270.7,494.9,3366.2,242.4,-2028.4,-2259.2,-15610.0,A,
1097.3,270.4,497.5,3360.4,242.3,-2040.4,-2168.4,-15643.6,A,
1097.6,271.4,497.3,3360.3,240.0,-2028.8,-2068.4,-15695.2,A,
1097.8,271.6,496.9,3358.8,239.3,-2000.0,-2034.8,-15738.0,A,
1095.0,271.6,497.0,3358.8,239.1,-1977.2,-1977.2,-15778.4,A,
1095.2,271.8,497.2,3358.2,239.5,-1997.2,-1976.8,-15773.2,A,
1095.6,270.7,496.9,3358.9,239.3,-2056.0,-2015.6,-15760.0,A,
1092.4,266.4,496.7,3358.8,238.7,-2106.8,-2082.0,-15717.6,A,
1093.4,268.3,497.3,3357.8,239.1,-2168.8,-2138.8,-15644.8,A,
1094.8,264.9,497.2,3360.4,238.8,-2211.2,-2221.2,-15583.2,A,
1094.3,264.6,497.0,3360.3,239.0,-2176.8,-2184.8,-15580.8,A,
1094.3,264.7,497.5,3366.6,239.1,-2152.8,-2158.0,-15522.0,A,
1094.8,264.4,497.4,3367.4,239.4,-2084.0,-2116.0,-15557.2,A,
1094.8,264.2,497.6,3368.3,239.2,-2033.6,-2045.6,-15587.2,A,
1097.7,264.5,497.5,3369.1,239.1,-1989.6,-1993.6,-15614.4,A,
1098.3,263.9,496.9,3369.6,239.0,-1975.6,-1939.2,-15670.4,A,
1096.6,264.3,497.3,3369.7,239.1,-2004.0,-1954.0,-15732.8,A,
1097.5,267.2,497.2,3369.8,239.6,-1985.6,-1886.8,-15800.0,A,
1094.9,266.2,497.1,3370.2,239.2,-1930.4,-1837.2,-15798.0,A,
1093.8,269.2,493.7,3368.8,239.2,-1848.8,-1783.2,-15825.2,A,
1094.2,269.2,494.0,3369.5,238.0,-1804.4,-1798.0,-15824.0,A,
1094.8,269.4,493.4,3371.8,238.0,-1755.2,-1777.6,-15880.8,A,
1094.4,270.4,493.4,3371.0,238.0,-1728.8,-1796.4,-15836.4,A,
1095.6,270.4,493.2,3370.9,238.3,-1725.6,-1864.4,-15835.2,A,
1091.1,270.2,493.7,3369.8,238.3,-1687.2,-1899.6,-15834.8,A,
1088.2,269.2,494.3,3370.8,238.6,-1673.2,-1964.8,-15788.4,A,
1087.1,270.1,494.0,3370.3,238.6,-1571.6,-1948.4,-15767.2,A,
1082.8,269.7,494.8,3370.2,237.9,-1543.6,-2002.4,-15679.2,A,
1084.4,270.6,494.8,3375.9,237.7,-1528.4,-1988.4,-15668.8,A,
1084.8,271.0,498.8,3376.7,237.4,-1550.0,-1943.6,-15614.4,A,
1084.5,271.2,499.2,3373.3,238.4,-1573.6,-1930.4,-15572.0,A,
1083.4,271.1,499.2,3370.6,235.4,-1600.8,-1987.6,-15539.2,A,
1082.9,268.8,499.3,3371.1,237.0,-1681.6,-2050.8,-15542.4,A,
1081.0,268.1,499.1,3370.9,237.0,-1678.4,-2007.6,-15566.0,A,
1084.2,268.2,498.5,3371.2,237.0,-1690.8,-1976.8,-15614.0,A,
1084.9,269.1,498.3,3370.9,236.6,-1627.2,-1854.4,-15617.6,A,
1087.8,270.7,498.5,3371.3,236.2,-1627.2,-1797.2,-15562.4,A,
1092.3,270.9,497.0,3371.4,236.5,-1584.4,-1688.0,-15598.4,A,
1092.2,270.9,496.7,3366.1,236.2,-1588.4,-1666.4,-15620.0,A,
1092.5,270.6,496.7,3370.9,236.8,-1563.6,-1620.8,-15691.2,A,
1092.6,269.8,496.1,3373.4,239.1,-1580.0,-1626.0,-15747.2,A,
1093.7,269.6,496.2,3374.3,240.5,-1580.8,-1553.6,-15783.6,A,
1093.8,271.2,496.1,3374.8,238.4,-1560.4,-1497.6,-15788.8,A,
1094.2,272.1,496.5,3376.0,238.4,-1578.0,-1483.6,-15741.2,A,
1094.5,270.9,497.1,3376.8,238.2,-1606.8,-1490.4,-15695.6,A,
1095.3,273.8,496.6,3376.8,238.7,-1640.8,-1540.4,-15675.2,A,
1094.4,271.2,497.1,3377.7,239.0,-1660.0,-1554.0,-15705.6,A,
1094.8,270.9,497.4,3378.4,239.7,-1707.2,-1624.0,-15710.8,A,
1094.9,270.1,497.5,3380.0,240.2,-1723.6,-1644.8,-15742.4,A,
1093.5,270.1,497.2,3375.8,240.2,-1762.0,-1726.4,-15736.0,A,
1093.4,270.5,497.1,3376.8,238.2,-1757.2,-1740.8,-15781.2,A,
1092.9,270.6,497.2,3376.5,239.7,-1790.0,-1826.4,-15805.6,A,
1093.0,269.6,497.5,3376.4,240.1,-1780.8,-1828.8,-15864.0,A,
1093.9,269.6,497.4,3376.2,239.7,-1785.2,-1829.6,-15884.4,A,
1094.3,274.7,497.1,3376.8,239.9,-1791.6,-1842.8,-15894.8,A,
1095.6,274.1,497.6,3377.0,239.6,-1815.2,-1872.8,-15922.8,A,
1095.9,274.9,498.4,3377.3,239.7,-1848.8,-1909.2,-15914.4,A,
1104.7,275.4,498.7,3376.6,238.6,-1856.8,-1921.2,-15910.0,A,
1105.8,275.7,498.8,3375.3,241.4,-1876.4,-1960.8,-15862.4,A,
1105.7,275.9,499.1,3375.4,241.6,-1890.4,-1963.6,-15806.8,A,
1104.1,275.9,499.1,3375.2,241.2,-1911.2,-1994.4,-15736.4,A,
1104.6,276.1,498.9,3375.5,240.9,-1910.8,-2010.0,-15700.4,A,
1104.4,277.1,498.8,3375.0,241.0,-1912.8,-2052.0,-15625.6,A,
1103.2,277.6,498.8,3375.3,241.4,-1927.2,-2115.2,-15581.2,A,
1101.9,274.9,499.2,3374.3,241.3,-1909.6,-2153.2,-15577.6,A,
1099.1,271.3,499.7,3373.8,241.1,-1910.8,-2190.0,-15562.4,A,
1098.8,271.0,498.4,3373.5,240.1,-1876.8,-2192.4,-15574.8,A,
1089.9,270.6,498.4,3374.0,241.0,-1882.0,-2239.2,-15577.2,A,
1088.4,269.9,498.4,3374.2,238.4,-1872.8,-2242.8,-15614.0,A,
1088.3,269.7,498.1,3374.0,238.0,-1880.0,-2278.4,-15639.2,A,
1090.5,269.9,498.3,3374.5,237.4,-1864.4,-2273.6,-15658.0,A,
1089.7,269.6,498.4,3374.5,237.8,-1866.0,-2263.6,-15625.2,A,
1090.5,268.6,498.8,3375.0,237.8,-1899.6,-2298.8,-15601.6,A,
1089.6,270.2,498.8,3374.9,237.8,-1928.0,-2321.2,-15574.4,A,
1090.9,268.2,498.4,3374.9,237.1,-1976.0,-2290.0,-15512.8,A,
1093.5,267.2,498.1,3375.6,237.3,-1994.4,-2310.4,-15467.2,A,
1092.5,267.2,497.9,3376.7,238.0,-2018.8,-2368.4,-15462.0,A,
1093.0,266.8,498.0,3376.5,237.8,-2014.4,-2406.0,-15462.8,A,
1093.0,266.9,497.9,3376.3,236.1,-2021.2,-2435.6,-15444.4,A,
1094.1,266.7,498.0,3376.3,235.2,-2038.4,-2466.0,-15450.8,A,
1094.4,267.5,497.7,3374.6,235.5,-2084.4,-2517.2,-15447.6,A,
1092.7,267.5,497.8,3373.7,235.2,-2096.4,-2530.0,-15481.2,A,
1092.3,268.4,497.5,3373.9,235.1,-2112.8,-2556.8,-15512.4,A,
1094.8,265.8,497.2,3373.8,234.9,-2115.6,-2541.6,-15569.6,A,
1093.9,266.5,497.0,3373.5,235.7,-2093.6,-2577.2,-15610.8,A,
1093.6,267.4,496.9,3370.2,235.3,-2102.8,-2550.0,-15648.0,A,
1094.4,267.6,496.9,3369.1,235.5,-2124.0,-2526.4,-15640.0,A,
1094.9,268.1,496.6,3370.7,235.7,-2161.6,-2477.6,-15654.0,A,
1095.9,269.0,496.6,3370.6,237.3,-2183.6,-2438.4,-15664.4,A,
1095.8,268.6,496.7,3371.1,237.5,-2187.6,-2412.8,-15690.0,A,
1095.7,267.4,497.0,3372.7,237.6,-2190.0,-2392.8,-15704.4,A,
1095.3,267.9,496.8,3373.7,237.6,-2232.8,-2385.6,-15693.6,A,
1096.3,267.7,497.2,3373.3,237.8,-2246.4,-2330.4,-15683.2,A,
1094.5,270.5,498.3,3373.4,237.9,-2274.8,-2318.8,-15653.2,A,
1094.9,270.1,498.3,3374.0,237.9,-2305.2,-2280.4,-15650.0,A,
1094.8,271.4,498.7,3377.3,238.3,-2318.4,-2257.6,-15641.2,A,
1095.5,272.2,499.0,3377.9,238.4,-2341.2,-2218.8,-15639.2,A,
1094.9,271.9,499.3,3376.0,238.4,-2342.4,-2176.8,-15611.2,A,
1093.6,271.8,499.9,3376.3,238.0,-2372.8,-2190.0,-15586.8,A,
1093.4,272.1,499.7,3376.9,238.9,-2392.4,-2145.2,-15558.4,A,
1091.8,270.3,499.6,3376.8,239.2,-2398.0,-2123.2,-15530.4,A,
1094.6,270.0,499.6,3376.7,239.5,-2375.6,-2114.0,-15542.4,A,
1094.8,270.7,499.8,3377.7,239.4,-2364.8,-2093.6,-15554.4,A,
1093.7,267.3,498.7,3377.7,239.5,-2359.2,-2096.0,-15571.6,A,
1093.9,267.2,498.8,3378.4,239.7,-2359.6,-2060.8,-15602.8,A,
1093.2,267.0,498.3,3377.3,239.7,-2388.0,-2052.0,-15594.4,A,
1092.6,266.5,498.6,3376.9,237.9,-2404.0,-2030.0,-15605.6,A,
1093.4,266.9,498.9,3377.7,237.8,-2407.2,-1961.2,-15633.2,A,
1095.8,266.9,498.0,3378.1,238.0,-2424.0,-1882.4,-15612.0,A,
1094.0,267.5,498.3,3377.6,238.0,-2400.8,-1822.8,-15630.8,A,
1094.1,269.5,498.1,3377.4,237.6,-2403.2,-1756.8,-15666.4,A,
1094.8,269.3,498.2,3377.8,236.3,-2413.6,-1681.2,-15669.2,A,
1094.6,268.7,497.5,3377.2,235.8,-2443.2,-1631.2,-15636.8,A,
1097.0,269.5,497.4,3377.3,235.6,-2454.0,-1548.0,-15619.6,A,
1096.6,270.1,497.3,3377.2,235.2,-2483.6,-1564.0,-15589.6,A,
1098.0,270.0,497.5,3378.2,235.2,-2482.4,-1506.4,-15631.6,A,
1098.1,269.6,497.2,3378.4,234.1,-2492.4,-1439.6,-15633.6,A,
1097.8,269.5,497.0,3378.1,234.1,-2500.0,-1406.4,-15646.0,A,
1096.1,269.5,497.8,3377.7,234.5,-2467.2,-1349.2,-15694.0,A,
1097.7,270.8,497.9,3376.9,234.3,-2482.8,-1256.4,-15686.4,A,
1098.3,270.3,498.6,3377.1,235.0,-2434.4,-1151.2,-15700.4,A,
1097.5,270.7,498.8,3377.0,236.2,-2400.8,-1105.6,-15686.8,A,
1097.0,270.9,498.8,3377.1,236.7,-2354.4,-1062.8,-15742.4,A,
1096.4,271.0,498.9,3377.0,236.9,-2312.0,-1058.0,-15763.6,A,
1096.6,271.2,498.8,3376.4,239.4,-2266.0,-1014.0,-15736.8,A,
1095.8,270.4,498.9,3376.7,239.4,-2250.8,-1022.8,-15688.4,A,
1096.9,271.1,498.7,3376.4,242.2,-2205.6,-1042.4,-15689.2,A,
1096.5,271.0,499.0,3376.2,242.2,-2196.8,-1068.4,-15676.4,A,
1093.6,270.5,498.5,3376.3,242.1,-2192.8,-1118.4,-15635.2,A,
1091.8,272.6,498.4,3376.9,242.2,-2196.8,-1222.8,-15625.2,A,
1093.0,273.5,496.3,3376.7,241.3,-2267.6,-1304.0,-15597.6,A,
1101.1,273.4,497.3,3376.4,241.6,-2338.0,-1359.2,-15610.8,A,
1100.7,273.3,498.3,3376.4,241.0,-2404.8,-1401.2,-15568.0,A,
1100.8,273.5,498.8,3376.2,241.0,-2480.4,-1406.4,-15561.6,A,
1101.0,272.9,498.7,3376.2,236.9,-2544.4,-1415.2,-15576.4,A,
1101.4,274.1,499.0,3375.9,236.9,-2578.4,-1418.4,-15625.2,A,
1100.0,273.8,499.0,3375.7,237.0,-2628.8,-1408.4,-15642.8,A,
1101.3,274.0,498.7,3375.9,237.1,-2662.8,-1444.0,-15641.2,A,
1105.1,271.5,498.8,3376.1,237.1,-2694.8,-1470.8,-15662.8,A,
1105.2,272.4,498.6,3376.1,237.2,-2721.2,-1483.2,-15646.0,A,
1103.5,273.1,500.6,3375.8,237.3,-2731.2,-1552.8,-15654.4,A,
1095.8,273.0,499.3,3375.8,237.1,-2709.2,-1589.6,-15640.8,A,
1096.3,273.1,498.5,3378.1,236.8,-2682.4,-1603.2,-15663.2,A,
1096.2,273.6,498.3,3377.7,236.6,-2646.8,-1592.8,-15689.2,A,
1097.6,273.5,498.5,3377.7,238.5,-2650.0,-1626.8,-15692.4,A,
1097.5,273.6,498.2,3377.7,238.5,-2652.4,-1654.4,-15680.0,A,
1098.1,272.3,498.4,3377.7,238.4,-2642.8,-1688.8,-15635.2,A,
1098.1,271.0,498.6,3377.4,238.4,-2620.8,-1726.0,-15608.8,A,
1097.4,272.0,498.9,3376.8,238.1,-2594.0,-1763.6,-15635.2,A,
1099.9,263.4,499.0,3376.8,238.1,-2562.4,-1832.4,-15671.2,A,
1100.7,262.9,497.9,3382.0,238.4,-2511.6,-1840.0,-15664.8,A,
1100.1,263.6,502.0,3381.8,238.1,-2503.6,-1867.6,-15652.0,A,
1099.9,263.5,501.8,3378.4,239.0,-2479.2,-1880.8,-15664.0,A,
1099.5,263.0,501.6,3378.3,239.4,-2494.4,-1958.8,-15631.6,A,
1098.1,263.9,501.7,3377.7,239.3,-2460.4,-1980.8,-15649.2,A,
1097.9,263.5,501.5,3377.7,237.5,-2433.6,-1970.8,-15621.2,A,
1098.2,264.2,501.5,3378.2,237.6,-2409.6,-1978.4,-15615.2,A,
1093.1,265.1,501.6,3378.7,237.8,-2418.4,-1988.8,-15614.8,A,
1093.6,267.5,501.5,3379.0,238.1,-2424.8,-1963.2,-15594.4,A,
1093.7,271.8,504.5,3379.0,238.1,-2453.6,-1958.8,-15552.0,A,
1093.8,271.7,505.4,3374.8,238.1,-2456.0,-1959.2,-15556.4,A,
1094.2,271.0,501.7,3377.5,238.4,-2427.6,-1965.2,-15554.0,A,
1094.9,271.0,501.5,3376.3,238.9,-2422.0,-2010.8,-15571.6,A,
1095.7,270.1,501.5,3376.4,238.5,-2383.6,-2030.0,-15588.0,A,
1094.0,269.7,501.4,3377.1,238.5,-2360.4,-2031.6,-15626.8,A,
1094.7,270.4,501.3,3377.1,240.3,-2338.8,-2071.2,-15641.6,A,
1094.0,270.8,500.7,3377.4,240.6,-2332.0,-2136.4,-15667.6,A,
1098.3,271.2,500.8,3377.7,240.3,-2312.0,-2148.0,-15678.8,A,
1096.0,269.3,500.5,3377.8,240.3,-2290.0,-2172.8,-15656.0,A,
1094.6,269.4,497.7,3378.0,240.3,-2259.6,-2206.0,-15648.4,A,
1094.7,269.5,497.6,3378.7,239.4,-2240.4,-2209.6,-15651.2,A,
1094.2,268.9,498.7,3374.4,239.1,-2235.2,-2210.4,-15632.8,A,
1094.8,269.0,499.0,3376.6,240.2,-2194.4,-2195.6,-15595.6,A,
1094.5,269.8,499.0,3377.9,239.0,-2162.4,-2179.2,-15589.6,A,
1097.0,269.4,498.7,3377.9,237.9,-2138.0,-2188.0,-15536.8,A,
1096.2,269.2,498.8,3377.9,237.8,-2120.8,-2166.0,-15526.4,A,
1096.4,268.0,499.0,3377.0,237.2,-2110.0,-2143.6,-15535.2,A,
1095.5,267.9,498.6,3377.2,237.2,-2074.4,-2125.6,-15559.2,A,
1096.9,269.4,498.5,3377.0,237.2,-2053.2,-2130.0,-15562.4,A,
1097.8,269.3,498.6,3376.8,236.9,-1996.0,-2057.2,-15609.2,A,
1097.7,269.8,498.6,3376.4,235.5,-1983.6,-2042.8,-15585.6,A,
1098.2,270.3,497.4,3378.7,235.8,-1960.0,-2029.2,-15632.0,A,
1095.9,270.3,497.1,3378.9,234.1,-1978.8,-2028.8,-15638.0,A,
1096.0,269.4,497.3,3378.7,235.5,-1965.6,-2010.0,-15631.2,A,
1094.6,270.7,497.6,3378.3,236.1,-1979.6,-1988.8,-15590.8,A,
1094.1,270.9,497.0,3378.6,235.9,-1952.8,-2014.8,-15596.4,A,
1094.2,271.7,497.1,3379.0,235.6,-1924.4,-2004.0,-15577.2,A,
1093.3,271.2,497.1,3380.0,235.6,-1911.6,-2020.4,-15568.0,A,
1093.5,270.9,497.2,3380.1,235.9,-1922.4,-2058.0,-15602.4,A,
1093.5,270.9,494.3,3373.7,236.2,-1926.0,-2124.4,-15613.6,A,
1093.3,269.0,494.0,3373.0,239.4,-1913.6,-2150.4,-15631.2,A,
1092.2,268.8,493.9,3372.7,239.4,-1892.4,-2158.0,-15630.0,A,
1093.0,268.7,494.1,3372.8,239.5,-1869.6,-2139.2,-15644.8,A,
1092.9,269.5,493.9,3372.5,239.2,-1876.8,-2167.6,-15661.2,A,
1089.6,267.6,494.2,3373.0,239.7,-1841.2,-2191.2,-15716.8,A,
1091.0,267.4,495.1,3372.9,239.9,-1852.4,-2209.6,-15713.6,A,
1091.5,267.0,495.5,3373.3,240.5,-1851.2,-2218.8,-15720.8,A,
1091.8,267.8,495.5,3369.1,240.4,-1862.0,-2242.8,-15678.8,A,
1092.4,268.3,495.8,3369.7,239.6,-1830.4,-2230.4,-15662.0,A,
1092.4,269.0,498.4,3377.0,239.7,-1823.6,-2240.0,-15646.4,A,
1092.2,270.5,499.7,3377.0,239.3,-1831.6,-2241.6,-15661.6,A,
1092.8,270.7,500.2,3377.8,239.3,-1824.0,-2224.8,-15670.8,A,
1093.2,271.0,500.4,3377.5,239.0,-1828.0,-2245.2,-15660.4,A,
1093.0,271.1,500.3,3377.9,239.2,-1806.4,-2207.6,-15660.8,A,
1092.0,272.0,500.0,3378.2,239.4,-1809.2,-2188.0,-15679.6,A,
1088.6,273.7,499.6,3379.0,239.4,-1792.4,-2130.0,-15720.8,A,
1087.1,275.2,497.2,3378.5,239.4,-1812.4,-2134.4,-15698.0,A,
1089.3,274.9,500.1,3381.5,240.1,-1812.0,-2156.0,-15729.2,A,
1088.6,275.2,499.8,3382.4,238.1,-1827.2,-2160.0,-15730.4,A,
1089.3,274.0,499.8,3382.1,238.0,-1828.8,-2132.8,-15731.6,A,
1090.3,273.1,498.6,3382.5,238.4,-1832.8,-2179.6,-15632.8,A,
1090.7,272.5,497.9,3383.1,237.8,-1904.8,-2286.8,-15554.4,A,
1089.8,272.4,497.7,3383.6,238.0,-1867.6,-2245.2,-15589.6,A,
1090.5,272.4,497.8,3384.0,238.2,-1862.4,-2253.2,-15575.6,A,
1101.2,272.8,498.2,3383.9,237.9,-1840.8,-2236.0,-15570.8,A,
1104.8,271.7,498.2,3383.5,238.0,-1830.8,-2239.2,-15574.0,A,
1106.4,270.9,500.4,3383.8,237.5,-1798.4,-2222.8,-15636.4,A,
1105.4,270.9,497.6,3383.7,236.7,-1775.2,-2149.6,-15663.2,A,
1105.7,269.0,497.6,3382.8,239.2,-1771.2,-2126.8,-15663.6,A,
1104.2,268.9,497.9,3379.2,239.6,-1791.2,-2120.8,-15635.2,A,
1102.8,268.7,497.8,3379.2,238.9,-1812.8,-2069.6,-15664.8,A,
1102.9,269.5,498.8,3378.2,238.2,-1777.2,-1973.6,-15700.4,A,
1103.3,269.4,498.8,3377.8,238.3,-1896.8,-2091.6,-15622.4,A,
1100.2,269.1,498.8,3377.3,238.0,-1935.6,-2182.0,-15688.0,A,
1094.8,269.0,501.6,3377.3,238.0,-1915.2,-2192.8,-15710.0,A,
1094.3,268.2,502.1,3377.2,238.0,-1867.2,-2203.2,-15663.2,A,
1097.6,268.5,502.1,3377.3,237.9,-1810.4,-2195.2,-15624.0,A,
1097.7,267.7,502.1,3377.5,237.9,-1778.0,-2190.8,-15598.0,A,
1099.5,268.7,502.5,3376.9,236.5,-1750.0,-2196.4,-15588.8,A,
1099.8,269.3,502.3,3380.9,235.6,-1731.2,-2222.8,-15607.2,A,
1100.6,270.0,502.9,3380.8,235.6,-1706.4,-2292.0,-15659.6,A,
1100.8,268.9,502.7,3378.9,236.9,-1682.0,-2301.6,-15714.0,A,
1101.8,266.5,503.7,3379.0,236.7,-1596.0,-2250.4,-15756.8,A,
1108.5,265.9,503.7,3379.1,236.9,-1566.4,-2198.4,-15697.2,A,
1111.1,264.7,500.7,3375.9,236.9,-1613.2,-2231.6,-15663.2,A,
1109.3,265.0,500.9,3376.4,236.3,-1694.4,-2284.8,-15678.0,A,
1104.8,264.4,500.7,3376.4,236.9,-1775.2,-2398.0,-15748.0,A,
1104.1,265.3,500.6,3376.1,237.2,-1804.8,-2462.8,-15795.2,A,
1102.8,265.8,500.4,3376.6,238.6,-1800.0,-2482.0,-15772.4,A,
1102.6,265.6,500.8,3376.0,239.1,-1822.8,-2484.0,-15718.4,A,
1103.2,266.3,500.4,3375.9,239.0,-1872.0,-2480.4,-15670.0,A,
1103.5,266.9,499.7,3377.7,238.4,-1975.2,-2600.8,-15532.8,A,
1103.4,267.8,499.1,3377.6,238.5,-1966.4,-2656.8,-15506.4,A,
1104.8,268.2,499.2,3378.7,238.5,-1952.8,-2656.0,-15500.8,A,
1102.4,269.1,498.1,3381.0,238.6,-1916.4,-2638.8,-15447.2,A,
1105.7,269.0,497.5,3381.3,239.2,-1854.8,-2587.6,-15456.4,A,
1106.0,269.3,497.4,3381.4,239.2,-1848.0,-2471.2,-15410.4,A,
1106.3,269.3,498.0,3381.6,238.7,-1901.2,-2410.8,-15400.4,A,
1106.5,268.9,498.4,3381.5,238.0,-1940.0,-2327.2,-15504.0,A,
1106.7,268.0,497.8,3382.6,238.0,-1963.6,-2280.0,-15599.2,A,
1106.7,267.4,497.8,3382.7,238.3,-1940.0,-2205.2,-15676.4,A,
1104.9,267.9,497.7,3382.6,237.8,-1878.8,-2059.6,-15792.8,A,
1107.2,268.1,497.8,3376.0,237.9,-1935.6,-1998.4,-15793.2,A,
1101.1,268.5,497.3,3375.0,238.2,-1980.0,-1995.6,-15801.2,A,
1101.1,268.5,498.3,3375.7,238.2,-2044.4,-2022.0,-15858.8,A,
1099.7,268.0,502.5,3373.9,238.2,-2120.8,-2052.0,-15862.0,A,
